barefoot boy playing a guitar setting in a large muti colored chair with a picture of three pigs beside him .,0
female surfer,2
woman in a wetsuit aids a fish in need of attention .,8
woman in a wetsuit in surfing in the ocean .,7
young woman wearing a wetsuit is in the ocean .,7
surfer is wearing a black body suit while picking up her board .,8
children in the woods near a pond .,7
children standing near a wheelbarrow are looking at the lake in front of them .,7
kids in winter clothing play near a lakefront .,8
kids look into the forest,2
people stand near a red wheelbarrow .,2
black dog about to catch a flying disc .,2
black dog is attempting to catch a thrown object that is red .,2
black dog is chasing after a red Frisbee .,2
fast black and white dog is running to catch a red Frisbee .,2
dog chasing an orange Frisbee .,2
girl in a frilly pink dress , dancing on grass .,8
toddler in a pink dress walks through the grass .,9
young girl dressed in a princess costume dress,2
young girl dressed up in a princess costume outside .,2
young girl standing on the grass is wearing a pink dress .,2
man dressed in denim is walking along a snow covered street next to red brick buildings .,8
man in blue walks down a snowy street next to a brick building .,8
man stands by a building because there is snow and ice on the ground nearby .,0
man wearing a jean jacket ND a pair of jeans walking next to a red brick building .,7
walking next to building on path clear of snow,8
boy in a fancy living room jumps from couch to couch .,8
little boy in a yellow shirt and green shorts jumping on the couch .,2
young boy leaps from one couch to another .,7
young boy wearing a yellow shirt is jumping from chair to couch .,8
boy wearing a yellow shirt jumps onto the brown couch .,2
lady stands in the middle of a crowd wearing white gloves .,8
woman tilts her face upward and lifts her white gloved hand,8
woman wearing a white glove peers over the crowd .,9
woman with a white glove and several others .,8
woman with brown hair wearing white gloves .,2
blond girl earring Groucho Marx glasses .,2
girl in pink wears a funny nose mask .,8
little girl is smiling whilst wearing a fake nose and glasses .,7
girl with pink top smiling while wearing funny glasses with large nose .,8
little girl wearing novelty glasses .,2
child in red is guided by an adult .,2
child in red , wearing rollerskates is being pushed along by an adult in black .,7
adult is assisting a child in the act of ice-skating .,2
in red coat gets help with ice skating .,7
person is helping a child on ice skates .,0
boy in a red jacket is jumping in the sand,2
child is wearing a red shirt and raising their arms .,2
child plays on the dirt .,2
small child jumps high above a sandy field .,9
in red jumping forward on sand , hill in background .,9
long bicyclist wearing a white helmet riding down a mountain path,9
man riding a bike down a hill .,9
person on a bike coming down off a wooded hill .,9
woman is riding a bicycle through a forest .,2
riding bicycle down dirt hill in wooded area,9
little girl in pajamas takes a picture with a camera,2
little girl in pink pajamas tries to operate a camera .,0
little girl takes a picture while mom watches in boredom .,2
girl in pink clothing holding a camera in her hands .,8
girl in the pink sweater is playing with a camera whilst being watched by the woman on the couch,0
little Jewish boy is watching an old man playing the violin in a park .,2
old man playing a violin at a park as a young boy watches .,9
old man playing the violin is being watched by a child .,2
boy watching an old man play violin in the park .,2
young boy listens to the elderly gentleman playing violin at the park .,8
couple sits at a cramped table in a busy restaurant .,9
couple sits at a table for lunch in a mall .,0
man and woman sit at a table in a restaurant .,2
man and woman sit at a table inside a fast food restaurant .,2
man wearing black makes a face as the woman across from him speaks .,7
elderly lady and a middleaged man talk over a table .,8
man and woman sit across from each other at a restaurant table .,7
young man and an older woman sitting together in a restaurant .,9
with older woman , seated at table in sunny , crowded area .,0
man and the woman are sitting at a table in a food court .,2
beige puppy walks across the floor .,9
small puppy rungs towards the camera .,9
white puppy is running on a tiled floor .,8
running on the floor,2
white dog ran across the tile floor .,2
man wearing a red helmet jumps up while riding a skateboard .,2
young man wearing a red jacket performs a jump on a red skateboard .,9
helmeted boy is doing a stunt on a skateboard .,9
young man is skateboarding at a skate park .,0
man is performing a trick on a skateboard in a park .,2
boy stands inside a half-completed igloo .,2
boy wearing winter clothing in an igloo,0
childing hiding in a snow fort .,9
man in a stripy hat is standing in a house built from ice that has a pair of boots in the doorway .,0
inside of large snow fort .,9
girl is climbing a rock while someone is filming her .,2
little girl is climbing up a rock as her mom 's shadow is casting over the rock .,0
small child climbs a large rock while someone casting a shadow takes her picture .,8
young girl is rock climbing .,2
long black shadow casts a image on the rock while the young girl climbs the rock .,0
boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,0
mother and two children are posing with funny faces .,8
adult with two kids , one child making a face and the other kissing the adult 's cheek .,0
kissing woman and girl sticking out her tongue,2
with two boys , one acting goofy and the other giving her a kiss .,8
black dog is running across a field .,2
black dog is running in a field of grass and another black dog can be seen behind him .,0
two black dogs are running through the grass .,2
black dogs are running in the grass together .,9
black dogs run through a field .,2
Golden Labrador is swimming through water with a red toy in its mouth .,9
white dog swimming while holding a orange toy in his mouth .,2
white dog swims in the water while holding a red object in its mouth .,2
white dog swims through the water with a red toy .,2
yellow dog swimming in the water with something red in his mouth,2
girl in a bathing suit carries a paddle .,2
little girl holds a wooden stick .,9
young girl is pouting her lips and holding a long-handled tool .,0
little girl in the black and red top is holding a long wooden stick .,8
little girl is holding up a stick .,2
girl in a pink shirt jumping from one couch to another in a well apportioned living room .,0
